Unnamed: 0	Country	EPRTRSectorCode	eprtrSectorName	EPRTRAnnexIMainActivityCode	EPRTRAnnexIMainActivityLabel	FacilityInspireID	facilityName	Longitude	Latitude	City	Pollutant	Emissions	Year	Air	Water
2461	Austria	2	Production and processing of metals	2(b)	Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting	AT.CAED/9008390966594.FACILITY	voestalpine BÖHLER Edelstahl GmbH & Co KG	15.279028	47.443639	Winkl	Particulate matter (PM10)	58000.0	2019	1	0
2462	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008390967331.FACILITY	Fritz EGGER GmbH & Co. OG	12.399889	47.504806	St. Johann in Tirol	Carbon dioxide (CO2)	129000000.0	2019	1	0
2463	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008390967331.FACILITY	Fritz EGGER GmbH & Co. OG	12.399889	47.504806	St. Johann in Tirol	Nitrogen oxides (NOX)	172000.0	2019	1	0
2464	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008390967331.FACILITY	Fritz EGGER GmbH & Co. OG	12.399889	47.504806	St. Johann in Tirol	Non-methane volatile organic compounds (NMVOC)	286000.0	2019	1	0
2465	Austria	6	Paper and wood production and processing	6(a)	Industrial plants for the production of pulp from timber or similar fibrous materials	AT.CAED/9008390968734.FACILITY	AustroCel Hallein GmbH	13.108722	47.67575	Hallein	Carbon dioxide (CO2)	420000000.0	2019	1	0
2466	Austria	6	Paper and wood production and processing	6(a)	Industrial plants for the production of pulp from timber or similar fibrous materials	AT.CAED/9008390968734.FACILITY	AustroCel Hallein GmbH	13.108722	47.67575	Hallein	Nitrogen oxides (NOX)	259000.0	2019	1	0
2467	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390971345.FACILITY	VERBUND Thermal Power GmbH & Co KG	15.488333	46.911667	Wildon	Carbon dioxide (CO2)	1070000000.0	2019	1	0
2468	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390971345.FACILITY	VERBUND Thermal Power GmbH & Co KG	15.488333	46.911667	Wildon	Nitrogen oxides (NOX)	476000.0	2019	1	0
2469	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390972489.FACILITY	WIEN ENERGIE GmbH	16.432	48.182	Wien,Simmering	Ammonia (NH3)	57900.0	2019	1	0
2470	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390972489.FACILITY	WIEN ENERGIE GmbH	16.432	48.182	Wien,Simmering	Carbon dioxide (CO2)	1780000000.0	2019	1	0
2471	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390972489.FACILITY	WIEN ENERGIE GmbH	16.432	48.182	Wien,Simmering	Nitrogen oxides (NOX)	449000.0	2019	1	0
2472	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008390972700.FACILITY	Salzburg AG f. Energie Verkehr und Telekommunikation	13.038111	47.8095	Salzburg	Carbon dioxide (CO2)	157000000.0	2019	1	0
2473	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008390973059.FACILITY	Mondi Frantschach GmbH	14.86525	46.862222	Frantschach	Carbon dioxide (CO2)	874000000.0	2019	1	0
2474	Austria	6	Paper and wood production and processing	6(b)	Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood)	AT.CAED/9008390973059.FACILITY	Mondi Frantschach GmbH	14.86525	46.862222	Frantschach	Nitrogen oxides (NOX)	472000.0	2019	1	0
2475	Austria	5	Waste and wastewater management	5(f)	Urban waste-water treatment plants	AT.CAED/9008390973448.FACILITY	Linz Service GmbH für Infrastruktur und Kommunale Dienste	14.408583	48.236917	Asten	Nitrous oxide (N2O)	14600.0	2019	1	0
2476	Austria	2	Production and processing of metals	2(e)	Installations for the production and/or smelting of non-ferrous metals. Note to reporters, use Level 3 activity e.g. 2(e)(i), in preference to 2(e). Level 2 activity class (i.e. 2(e)) only to be used where Level 3 is not available.	AT.CAED/9008390973523.FACILITY	Montanwerke Brixlegg AG	11.875	47.436389	Brixlegg	Copper and compounds (as Cu)	172.0	2019	1	0
2477	Austria	2	Production and processing of metals	2(e)	Installations for the production and/or smelting of non-ferrous metals. Note to reporters, use Level 3 activity e.g. 2(e)(i), in preference to 2(e). Level 2 activity class (i.e. 2(e)) only to be used where Level 3 is not available.	AT.CAED/9008390973523.FACILITY	Montanwerke Brixlegg AG	11.875	47.436389	Brixlegg	Zinc and compounds (as Zn)	266.0	2019	1	0
2478	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008390973899.FACILITY	Energie AG Oberösterreich Umwelt Service GmbH	14.076083	48.169833	Wels	Carbon dioxide (CO2)	337000000.0	2019	1	0
2479	Austria	4	Chemical industry	4(b)	Chemical installations for the production on an industrial scale of basic inorganic chemicals. Note to reporters, use Level 3 activity e.g. 4(b)(i), in preference to 4(b). Level 2 activity class (i.e. 4(b)) only to be used where Level 3 is not available.	AT.CAED/9008390974155.FACILITY	Donau Chemie Aktiengesellschaft	15.947778	48.337222	Pischelsdorf	Sulphur oxides (SOX)	196000.0	2019	1	0
